set,k,QQ,x_b,t,phi_x,F_function,F,sigmaF,ReH,ReE,ReHt,dvcs
97.0,5.75,1.64,0.214,-0.15,112.2,0.3214735373308635,0.3586292331470763,0.03890794313370014,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,127.26,0.26734569632834904,0.2796905587441208,0.047876265843929816,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,142.32,0.23260826843122673,0.2308814633435692,0.03350024422921101,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,157.39,0.21189644135690633,0.2021994533876051,0.04222884335605616,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,172.46,0.20221835462056537,0.16600087976509786,0.03370171015469924,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,187.54,0.20221835462056537,0.1260080800312015,0.058382460784516546,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,202.61,0.21189644135690633,0.2122192539205216,0.031496288480080736,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,217.68,0.23260826843122673,0.14975268247404408,0.04976188591050329,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,232.74,0.26734571826164133,0.21500645748029598,0.06426723794210369,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,247.8,0.3214735373308635,0.2925971662516521,0.044041872851487224,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,262.85,0.40383474509502637,0.3364861863939508,0.06141922562472835,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,277.9,0.5288011947076492,0.5287426257708875,0.055000612697765655,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,292.93,0.7182061440580637,0.8276193029799291,0.08358483005745908,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,307.96,1.0022696486935043,0.9029965025589572,0.10522828845447184,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,322.87,1.402573112579943,1.318862376008783,0.11926078745895113,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,337.37,1.8741866182255873,1.9780184597451302,0.15555748339208167,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
97.0,5.75,1.64,0.214,-0.15,352.29,2.2608603455800087,2.295731819552304,0.2010809237122601,-3.0166565296092354,2.27321519986283,1.639767383197186,0.04472575440481487
98.0,5.75,1.64,0.214,-0.2,8.26,2.331721200090102,1.9856402525993675,0.2607097444690239,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,23.48,1.702121782478399,1.4389280075968343,0.18748871764740793,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,37.27,1.146295276399915,1.152036882252863,0.09806556405260568,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,51.94,0.7484462418431831,0.6964559469465875,0.06679882583539966,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,66.99,0.5022716316174582,0.4646379967195938,0.07086550733581819,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,82.05,0.3552021934362789,0.4261715591158487,0.05756051326989818,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,97.12,0.2654122656267367,0.253043359769729,0.04023915410170002,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,112.18,0.20940603220750725,0.2757021746677618,0.02885824670943349,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,127.25,0.17400276062384248,0.18337404332069152,0.0320008472441825,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,142.32,0.15189933912517323,0.13180241669721474,0.04223105342772405,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,157.39,0.1389689671527345,0.0784763705992722,0.02970183837932086,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,172.46,0.13298991866554538,0.10533880905364534,0.026089962363660162,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,187.54,0.13298991866554538,0.14515766751547118,0.03289372564693242,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,202.61,0.1389689671527345,0.1298975764791293,0.03807471646350939,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,217.68,0.15189933912517323,0.190085998276177,0.025712000207322394,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,232.75,0.1740027606238426,0.1341262408214125,0.0308141495899376,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,247.82,0.20940605455175249,0.1663833667698753,0.034177163119979315,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,262.88,0.26541230109452874,0.21124750214289773,0.04131407969706399,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,277.95,0.35520230818424925,0.37573223099988046,0.043913662121306464,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,293.01,0.5022717267182982,0.6608788500481981,0.08391956012164843,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,308.06,0.7484461617398899,0.8479549164236683,0.10334544666971597,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,322.73,1.1462956647977223,1.1221024408828004,0.10243297911958234,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,336.52,1.7021212639977354,1.6932641477741326,0.18085038937247605,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
98.0,5.75,1.64,0.214,-0.2,351.74,2.331720922944481,2.826331304126663,0.23611005827243736,-3.082379129798557,2.137500925004998,1.378663337412948,0.03777102444450289
99.0,5.75,1.64,0.214,-0.26,10.82,0.0,0.0,0.0,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,25.19,1.4440579313561646,1.4210194134717304,0.17130859161524295,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,37.58,0.8876253551100403,0.8394928869747441,0.06917264694575008,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,51.84,0.5338599840266596,0.5431693377971235,0.0481328147419206,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,66.93,0.3379478761233338,0.44710235973766976,0.05183444745394442,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,82.01,0.23181899238536652,0.23740804947133165,0.03150883815357984,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,97.09,0.17103021610859973,0.15916099282232948,0.027588884538071214,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,112.16,0.13473332753087497,0.13314945904427036,0.022903318765856422,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,127.24,0.11249083619787753,0.1364918621341037,0.025014587098348945,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,142.31,0.09891287810336305,0.07802048918916384,0.02279447318812457,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,157.39,0.09107978002620654,0.12475316760990934,0.01849101752549126,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,172.46,0.08749095500865417,0.07293796469142556,0.019934814538856652,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,187.54,0.08749095500865417,0.09754677773183185,0.027741631235668675,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,202.61,0.09107978002620654,0.05608945138061787,0.025843887365284986,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,217.69,0.09891287810336313,0.10440792163061854,0.01786960001245065,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,232.76,0.11249082745955183,0.10376989044922039,0.026197988242227865,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,247.84,0.13473332753087497,0.0974708931324159,0.02426008285113106,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,262.91,0.17103021610859973,0.1455517297068493,0.023248137572496927,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,277.99,0.2318189525927142,0.19175753010660992,0.028147458029090463,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,293.07,0.3379479472182206,0.351339316188551,0.05234813685489892,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,308.16,0.5338600513929966,0.5132055349452295,0.06073192049145379,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,322.42,0.8876258705158429,0.8740956855712508,0.08220303325674204,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,334.81,1.444057822200655,1.1095147214523067,0.2303561041141955,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
99.0,5.75,1.64,0.214,-0.26,349.18,0.0,0.0,0.0,-3.0979816301887526,1.99009996008189,1.115748356009443,0.031513675214001745
100.0,5.75,1.64,0.214,-0.34,7.5,0.0,0.0,0.0,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,27.62,0.0,0.0,0.0,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,37.97,0.6239744166614166,0.6385840811961644,0.05072911874310768,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,51.74,0.34923473035693414,0.38065230991722293,0.03165114442240813,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,66.87,0.21024460512338258,0.18513111530402834,0.026291086482182698,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,81.97,0.14129838661794109,0.12986323325182608,0.022192324223558903,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,97.06,0.10395632507121841,0.09053837717307707,0.015823191945634342,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,112.15,0.08248633696972636,0.08148689420465284,0.011857410693569723,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,127.23,0.06970384887149804,0.07980621103669125,0.015686154404972664,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,142.31,0.06204595051067077,0.04050161941258684,0.022473042774964685,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,157.38,0.057690830530076856,0.03466562924364966,0.024442451509225784,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,172.46,0.0557074482175115,0.009257975330829574,0.03803648753033774,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,187.54,0.0,0.0,0.0,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,202.62,0.05769083053007687,0.06087196676015311,0.01894797698780044,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,217.69,0.06204595051067077,0.06604419420364344,0.01852754139382578,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,232.77,0.06970385383547317,0.08431513765567045,0.021808244459009724,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,247.85,0.08248634522434058,0.0705689302672626,0.016287753377151905,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,262.94,0.10395632507121841,0.09968491861598237,0.01679518377341714,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,278.03,0.14129838661794109,0.13564187129360464,0.016256379794758496,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,293.13,0.21024465273699497,0.1935893150421279,0.03174694110962553,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,308.26,0.34923488103313555,0.33418084866659703,0.03978833064389971,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,322.03,0.6239744166614166,0.5330939855625133,0.05457904376808888,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,332.38,0.0,0.0,0.0,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
100.0,5.75,1.64,0.214,-0.34,352.5,0.0,0.0,0.0,-3.04927058882122,1.816152546280293,0.8335111867662601,0.02544556470872052
101.0,5.75,1.64,0.214,-0.45,7.5,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,29.04,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,38.02,0.3876099874898041,0.373326050622794,0.031842159446498416,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,51.66,0.20357496614714166,0.1971523671421944,0.02067710986827372,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,66.82,0.11881418814455076,0.11598480171975982,0.01353412382056793,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,81.94,0.07956148329883354,0.08985917639528956,0.012096528297098338,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,97.04,0.05925466392609226,0.05944967577104444,0.010140843197591197,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,112.13,0.04795937314456031,0.028682693007423724,0.010380806593852694,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,127.22,0.041389489997082654,0.033827792178605154,0.01241850285345045,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,142.3,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,157.38,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,172.45,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,187.55,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,202.62,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,217.7,0.037524124564950814,0.09393333437632059,0.026786597122291922,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,232.78,0.041389489997082654,0.01334027363585932,0.020380598940772356,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,247.87,0.04795936886279585,0.047221269460385754,0.011125614195321256,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,262.96,0.05925465645021352,0.04615207406331474,0.01798378803485605,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,278.06,0.0795614832988336,0.07382584148181479,0.009522714016465681,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,293.18,0.11881416038946062,0.12698689821678327,0.016942899260206083,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,308.34,0.2035749343436241,0.21588823741142116,0.02549572439084855,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,321.98,0.3876102290905082,0.36775289621787344,0.035218266090706114,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,330.96,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
101.0,5.75,1.64,0.214,-0.45,352.5,0.0,0.0,0.0,-2.90955628696274,1.6119085583503894,0.5418666435674416,0.0196853529047472
102.0,5.75,1.88,0.215,-0.11,7.84,0.0,0.0,0.0,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,23.16,2.9044209062213744,3.4016441572158964,0.4077225926059151,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,37.96,2.277234853161243,1.9457885958706354,0.2861801060707855,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,52.73,1.7198779351696445,1.795285250397073,0.18695073112238697,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,67.28,1.3012608241863008,1.3878785293165556,0.1363461136195602,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,82.17,0.9945222250192283,1.1142394415053838,0.11958135519114742,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,97.2,0.778951044683001,0.6724803873816967,0.10952051365096456,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,112.25,0.6303194647129948,0.5573409287438919,0.12814394669525625,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,127.3,0.5292108051237783,0.7249800436325151,0.0996292282494214,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,142.35,0.462526214636169,0.4282746147730645,0.07104865459374948,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,157.41,0.42198458500772373,0.45153283414182416,0.06640771459741801,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,172.47,0.40282019059221813,0.4117262739968241,0.08690845367125571,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,187.53,0.0,0.0,0.0,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,202.59,0.42198458500772373,0.37271764612148717,0.04739730793109099,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,217.65,0.462526214636169,0.4742170934169426,0.05799153425255599,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,232.7,0.5292108051237783,0.5094853944269548,0.06418797765005946,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,247.75,0.6303194647129948,0.6945418784312297,0.06633482190006555,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,262.8,0.7789508638770478,0.787705561289654,0.07682013224924703,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,277.83,0.9945219634303112,1.1122773302346274,0.1318736069209827,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,292.72,1.3012608241863008,1.2587298435804062,0.1368535964804026,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,307.27,1.7198775538224103,2.127159237705605,0.1705258629059184,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,322.04,2.277235170067722,2.658616354150715,0.2577602551382906,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,336.84,2.9044207510803126,2.505088873120188,0.3365642696966586,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
102.0,5.75,1.88,0.215,-0.11,352.16,0.0,0.0,0.0,-2.911879383305134,2.391314349558854,1.8794877141428044,0.03358224568330681
103.0,5.75,1.88,0.215,-0.15,8.28,0.0,0.0,0.0,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,24.86,0.0,0.0,0.0,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,38.98,1.9422609809139817,2.3872709674785977,0.310975399430462,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,52.95,1.3498628734016485,1.2166250494075088,0.15017224225219047,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,67.13,0.9583119687337935,0.9670781502825102,0.09595577668218719,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,82.11,0.6952521764306453,0.5821654486434051,0.07654031378406664,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,97.16,0.526991195667576,0.45907962249969925,0.053178681819924974,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,112.22,0.4180668388233916,0.37837629015897434,0.05244230488397762,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,127.28,0.3471606282215371,0.3840858992871098,0.06399559025933066,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,142.34,0.30181191566286936,0.35424641794434764,0.05552433942836921,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,157.4,0.2748131647380389,0.21803470834290323,0.035648764392886514,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,172.47,0.26218936454229497,0.3471454046968272,0.03740393654966594,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,187.53,0.26218936454229497,0.2802363241077833,0.0373410076928359,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,202.6,0.2748131647380389,0.24822130233088838,0.041881526823689584,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,217.66,0.30181191566286936,0.2795061900133531,0.043551459091951475,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,232.72,0.3471606282215371,0.3947263093791299,0.058003597778152935,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,247.78,0.41806683882339124,0.36293855590547364,0.05194898576198848,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,262.84,0.5269911956675766,0.4530297600264807,0.05503368924806719,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,277.89,0.6952523878572747,0.6487502945058465,0.06809301741467437,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,292.87,0.95831180139126,0.8652995435532935,0.0948441222669411,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,307.05,1.3498624822535727,1.407815849658844,0.15765043474524945,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,321.02,1.9422603938314493,1.7588766590624758,0.2394418684735725,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,335.14,0.0,0.0,0.0,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
103.0,5.75,1.88,0.215,-0.15,351.72,0.0,0.0,0.0,-3.012593474585832,2.27321519986283,1.6382191853117918,0.028918752047698146
104.0,5.75,1.88,0.215,-0.2,7.5,0.0,0.0,0.0,-3.0777956662261263,2.137500925004998,1.377863088855869,0.024422928632862967
104.0,5.75,1.88,0.215,-0.2,28.48,0.0,0.0,0.0,-3.0777956662261263,2.137500925004998,1.377863088855869,0.024422928632862967
104.0,5.75,1.88,0.215,-0.2,40.38,0.0,0.0,0.0,-3.0777956662261263,2.137500925004998,1.377863088855869,0.024422928632862967
104.0,5.75,1.88,0.215,-0.2,53.14,0.9680363136196327,0.9444473085622797,0.09759741870883008,-3.0777956662261263,2.137500925004998,1.377863088855869,0.024422928632862967
