,k,QQ,x_b,t,phi_x,F,std_F,ReH,std_ReH,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs,AbsRes_ReH,std_AbsRes_ReH,AbsRes_ReE,std_AbsRes_ReE,AbsRes_ReHt,std_AbsRes_ReHt,AbsRes_dvcs,std_AbsRes_dvcs
2065,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,28.989999771118164,2.440603494644165,0.001813663185120792,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2066,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,39.83000183105469,1.458455741405487,0.001373734380364237,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2067,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,51.77000045776367,0.9051108062267303,0.001152421278833454,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2068,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,66.88999938964844,0.5534564256668091,0.0010438931439178234,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2069,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,81.98999786376953,0.3748106360435486,0.0010156126085670136,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2070,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,97.08000183105467,0.2760661244392395,0.001018605034811287,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2071,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,112.16000366210938,0.21827023476362223,0.0010326926189261122,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2072,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,127.2300033569336,0.18329264968633652,0.0010487927150571953,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2073,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,142.30999755859375,0.1620412394404411,0.001062848689035598,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2074,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,157.3800048828125,0.1498351991176605,0.0010728901756933578,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2075,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,172.4600067138672,0.14424227178096766,0.0010780953114844138,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2076,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,187.5399932861328,0.14424227178096766,0.0010780953114844138,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2077,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,202.6199951171875,0.1498351991176605,0.0010728901756933578,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2078,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,217.69000244140625,0.1620411649346351,0.001062848689035598,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2079,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,232.7700042724609,0.18329264968633652,0.0010487927150571953,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2080,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,247.83999633789065,0.21827023476362223,0.0010326926189261122,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2081,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,262.9200134277344,0.2760661244392395,0.001018605034811287,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2082,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,278.010009765625,0.3748106360435486,0.0010156126085670136,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2083,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,293.1099853515625,0.553455650806427,0.0010439774376148452,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2084,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,308.2300109863281,0.9051108956336975,0.001152379131984943,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2085,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,320.1700134277344,1.458455741405487,0.001373734380364237,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2086,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,331.010009765625,2.440603494644165,0.001813663185120792,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2087,5.75,1.4500000476837158,0.1840000003576278,-0.2599999904632568,352.5,7.510646343231201,0.004238961435831678,-0.5654560327529907,0.004907494746911479,-0.2711904644966125,0.02869513389961156,-0.25058045983314514,0.07587128154961355,0.0505056045949459,0.0014924146374147036,0.21219242178569958,0.004907494746911538,0.0388095355033874,0.028695133899611543,0.26181691135006346,0.07587128154961358,0.00690086205403435,0.0014924146374146337
2088,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,7.5,12.048058986663818,0.00648117377661124,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2089,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,22.5,2.867183804512024,0.001702226917657988,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2090,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,40.40999984741211,0.9511254727840424,0.000766609027564573,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2091,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,51.68999862670898,0.5803830623626709,0.0006225089525059049,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2092,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,66.83999633789062,0.3475837707519531,0.0005671701404110618,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2093,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,81.95999908447266,0.23673331737518305,0.0005690246017455411,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2094,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,97.0500030517578,0.17796171456575388,0.0005887598635607869,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2095,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,112.13999938964844,0.14448180049657816,0.0006119617036660733,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2096,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,127.22000122070312,0.12462028115987775,0.0006329297608002627,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2097,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,142.3000030517578,0.1127276495099067,0.0006494723988407689,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2098,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,157.3800048828125,0.1059553697705268,0.000660725607393158,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2099,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,172.4600067138672,0.10287106782197945,0.0006663943585178732,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2100,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,187.5399932861328,0.10287106782197945,0.0006663943585178732,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2101,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,202.6199951171875,0.1059553697705268,0.000660725607393158,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2102,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,217.6999969482422,0.1127276420593261,0.0006494723988407689,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2103,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,232.77999877929688,0.12462028115987775,0.0006329297608002627,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2104,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,247.8600006103516,0.14448180049657816,0.0006119617036660733,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2105,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,262.95001220703125,0.17796170711517328,0.0005887493268486591,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2106,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,278.0400085449219,0.23673331737518305,0.0005690246017455411,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2107,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,293.1600036621094,0.3475837707519531,0.0005671701404110618,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2108,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,308.3099975585937,0.5803824663162231,0.0006225089525059049,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2109,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,319.5899963378906,0.9511244297027588,0.0007666511744131624,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2110,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,337.5,2.867183566093445,0.001702226917657988,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2111,5.75,1.4500000476837158,0.1840000003576278,-0.3400000035762787,352.5,12.04793882369995,0.00648117377661124,-0.5759740173816681,0.010475894225322288,-0.27525538206100464,0.024957045611483347,-0.2522501200437545,0.07608186827819821,0.051377961412072154,0.001020736084839124,0.07836102124042145,0.010475894225322248,0.03474461793899535,0.02495704561148336,0.21484066181981087,0.0760818682781983,0.00356856117335315,0.0010207360848391216
2112,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,7.5,17.110939025878906,0.008995823346165222,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2113,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,22.5,1.8602157831192017,0.0006316969654812797,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2114,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,39.68999862670898,0.5802541971206665,2.4445172136318537e-06,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2115,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,51.63999938964844,0.3407645523548126,7.051167755868646e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2116,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,66.80000305175781,0.20886614173650742,7.220808821126957e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2117,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,81.93000030517578,0.14837419241666788,4.44754618911013e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2118,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,97.04000091552734,0.1171494200825691,1.2043461962017408e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2119,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,112.12999725341795,0.0997453331947326,1.7174840768208945e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2120,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,127.22000122070312,0.0895668417215347,4.084029620709557e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2121,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,142.3000030517578,0.08354094624519345,5.8415532036108944e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2122,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,157.3800048828125,0.080133281648159,6.997430524025106e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2123,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,172.4600067138672,0.0785874649882316,7.570627663769341e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2124,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,187.5399932861328,0.0785874649882316,7.570627663769341e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2125,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,202.6199951171875,0.080133281648159,6.997430524025106e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2126,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,217.6999969482422,0.08354094624519345,5.8415532036108944e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2127,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,232.77999877929688,0.0895668417215347,4.084029620709557e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2128,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,247.8699951171875,0.0997453033924102,1.7174840768208945e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2129,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,262.9599914550781,0.1171493977308273,1.2053998674145132e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
2130,5.75,1.4500000476837158,0.1840000003576278,-0.449999988079071,278.07000732421875,0.1483741328120231,4.44754618911013e-05,-0.590354323387146,0.018111933797980536,-0.28080880641937256,0.01982292726012879,-0.2545181140303612,0.07636183925614402,0.052582433447241755,0.0003710582201119233,0.19578218855264015,0.018111933797980536,0.029191193580627398,0.01982292726012874,0.1465424621541846,0.07636183925614395,0.00122932073830075,0.0003710582201119212
