,k,QQ,x_b,t,phi_x,F,std_F,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs
632,2.5,1.0,0.3555555555555555,-0.36,120.0,-0.015079179778695098,0.02331534947082098,-0.12969893589615816,0.017072397584527537,-0.2193842604756355,0.033761701389515245,-0.0769691970199346,0.02354605605121363
633,2.5,1.0,0.3555555555555555,-0.36,135.0,-0.02785511128604405,0.02332569125377444,-0.12969893589615816,0.017072397584527537,-0.2193842604756355,0.033761701389515245,-0.0769691970199346,0.02354605605121363
634,2.5,1.0,0.3555555555555555,-0.36,150.0,-0.0353762842714786,0.023331357370721208,-0.12969893589615816,0.017072397584527537,-0.2193842604756355,0.033761701389515245,-0.0769691970199346,0.02354605605121363
635,2.5,1.0,0.3555555555555555,-0.36,165.0,-0.03935111500322815,0.02333427340580248,-0.12969893589615816,0.017072397584527537,-0.2193842604756355,0.033761701389515245,-0.0769691970199346,0.02354605605121363
636,2.5,1.0,0.3555555555555555,-0.36,180.0,-0.040595341473817756,0.023335182197223518,-0.12969893589615816,0.017072397584527537,-0.2193842604756355,0.033761701389515245,-0.0769691970199346,0.02354605605121363
637,2.5,1.0,0.3555555555555555,-0.28,0.0,2.704910397529602,0.01958867507610524,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
638,2.5,1.0,0.3555555555555555,-0.28,15.0,2.1239469051361084,0.020855946517131116,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
639,2.5,1.0,0.3555555555555555,-0.28,30.0,1.2458749413490295,0.022755673566910842,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
640,2.5,1.0,0.3555555555555555,-0.28,45.0,0.6860854029655457,0.023940674359643137,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
641,2.5,1.0,0.3555555555555555,-0.28,60.0,0.3815884590148926,0.024559727270571187,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
642,2.5,1.0,0.3555555555555555,-0.28,75.0,0.2149471119046211,0.024878620863116662,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
643,2.5,1.0,0.3555555555555555,-0.28,90.0,0.12007494643330571,0.02504670776333426,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
644,2.5,1.0,0.3555555555555555,-0.28,105.0,0.0638681016862392,0.02513800837392092,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
645,2.5,1.0,0.3555555555555555,-0.28,120.0,0.029566725715994748,0.025189092988494175,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
646,2.5,1.0,0.3555555555555555,-0.28,135.0,0.008405821397900599,0.025218242802595468,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
647,2.5,1.0,0.3555555555555555,-0.28,150.0,-0.004320306703448299,0.025234732757075374,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
648,2.5,1.0,0.3555555555555555,-0.28,165.0,-0.0111345928162336,0.025243204273626026,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
649,2.5,1.0,0.3555555555555555,-0.28,180.0,-0.01328097097575665,0.025245822646589783,-0.12877153232693667,0.015310806830741963,-0.21336546540260315,0.034338154373310906,-0.07553396187722675,0.02553608272392831
650,2.5,1.0,0.3844444444444445,-1.0,0.0,0.4055568277835846,0.009141693588861426,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
651,2.5,1.0,0.3844444444444445,-1.0,15.0,0.2304364293813705,0.009011628414356846,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
652,2.5,1.0,0.3844444444444445,-1.0,30.0,0.0419262051582336,0.008712701891293228,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
653,2.5,1.0,0.3844444444444445,-1.0,45.0,-0.03441775962710375,0.008462613028941765,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
654,2.5,1.0,0.3844444444444445,-1.0,60.0,-0.0626333318650722,0.008308434588732908,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
655,2.5,1.0,0.3844444444444445,-1.0,75.0,-0.0742652267217636,0.008219963085352429,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
656,2.5,1.0,0.3844444444444445,-1.0,90.0,-0.07971481978893274,0.008170166583836827,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
657,2.5,1.0,0.3844444444444445,-1.0,105.0,-0.0825540088117122,0.008142797474085008,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
658,2.5,1.0,0.3844444444444445,-1.0,120.0,-0.08415115997195241,0.008128435935454929,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
659,2.5,1.0,0.3844444444444445,-1.0,135.0,-0.08508906140923495,0.0081214922421628,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
660,2.5,1.0,0.3844444444444445,-1.0,150.0,-0.08563741296529764,0.008118547231123159,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
661,2.5,1.0,0.3844444444444445,-1.0,165.0,-0.08592672646045679,0.00811752517004669,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
662,2.5,1.0,0.3844444444444445,-1.0,180.0,-0.0860172882676124,0.008117303899092059,-0.1368315853178501,0.03140017658895746,-0.26725938916206354,0.02841515238495369,-0.08892981708049769,0.008191703623425806
663,2.5,1.0,0.3844444444444445,-0.92,0.0,0.6007907092571259,0.011201157194497753,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
664,2.5,1.0,0.3844444444444445,-0.92,15.0,0.3433561325073242,0.011031094660756295,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
665,2.5,1.0,0.3844444444444445,-0.92,30.0,0.08315405249595635,0.010703107885644518,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
666,2.5,1.0,0.3844444444444445,-0.92,45.0,-0.0177596658468246,0.010448498773790232,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
667,2.5,1.0,0.3844444444444445,-0.92,60.0,-0.05434731021523475,0.010294467847551081,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
668,2.5,1.0,0.3844444444444445,-0.92,75.0,-0.06924466416239736,0.010206517911421001,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
669,2.5,1.0,0.3844444444444445,-0.92,90.0,-0.07614913582801816,0.010157179756882937,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
670,2.5,1.0,0.3844444444444445,-0.92,105.0,-0.0797114036977291,0.010130189968767724,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
671,2.5,1.0,0.3844444444444445,-0.92,120.0,-0.08169867843389511,0.01011616033656967,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
672,2.5,1.0,0.3844444444444445,-0.92,135.0,-0.08285798132419585,0.010109490597792831,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
673,2.5,1.0,0.3844444444444445,-0.92,150.0,-0.08353254944086075,0.010106751052639622,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
674,2.5,1.0,0.3844444444444445,-0.92,165.0,-0.0838873647153377,0.01010586070046481,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
675,2.5,1.0,0.3844444444444445,-0.92,180.0,-0.08399827033281325,0.010105686844714704,-0.1359690688550472,0.02964890127634495,-0.2614020109176636,0.028955896451348422,-0.08752030134201044,0.010187841589174533
676,2.5,1.0,0.3844444444444445,-0.84,0.0,1.0180488228797913,0.013227451230356005,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
677,2.5,1.0,0.3844444444444445,-0.84,15.0,0.5379543602466583,0.01299442130493927,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
678,2.5,1.0,0.3844444444444445,-0.84,30.0,0.14102151989936823,0.012653832622122756,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
679,2.5,1.0,0.3844444444444445,-0.84,45.0,0.0041916109621525,0.012414780965724969,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
680,2.5,1.0,0.3844444444444445,-0.84,60.0,-0.043698389083147,0.012270723037514794,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
681,2.5,1.0,0.3844444444444445,-0.84,75.0,-0.06295743025839325,0.012187538329444463,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
682,2.5,1.0,0.3844444444444445,-0.84,90.0,-0.0718149840831756,0.012140484007260038,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
683,2.5,1.0,0.3844444444444445,-0.84,105.0,-0.07635409384965894,0.012114679599259263,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
684,2.5,1.0,0.3844444444444445,-0.84,120.0,-0.07887079939246175,0.012101345390061639,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
685,2.5,1.0,0.3844444444444445,-0.84,135.0,-0.08033129572868344,0.01209511292483806,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
686,2.5,1.0,0.3844444444444445,-0.84,150.0,-0.08117772266268725,0.012092652602556217,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
687,2.5,1.0,0.3844444444444445,-0.84,165.0,-0.0816217400133609,0.012091915032707316,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
688,2.5,1.0,0.3844444444444445,-0.84,180.0,-0.0817603394389152,0.012091793860517798,-0.13509740680456161,0.02789566086692052,-0.25552124530076975,0.029501308281215815,-0.0861067399382591,0.012183389499044158
689,2.5,1.0,0.3844444444444445,-0.76,0.0,2.098463773727417,0.014976292562467042,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
690,2.5,1.0,0.3844444444444445,-0.76,15.0,0.8892320096492767,0.014776727234767958,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
691,2.5,1.0,0.3844444444444445,-0.76,30.0,0.22275074571371073,0.014532180682995603,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
692,2.5,1.0,0.3844444444444445,-0.76,45.0,0.0335532911121845,0.01435080698878504,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
693,2.5,1.0,0.3844444444444445,-0.76,60.0,-0.02965857088565825,0.014232527126795303,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
694,2.5,1.0,0.3844444444444445,-0.76,75.0,-0.05481406860053535,0.01416053240700465,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
695,2.5,1.0,0.3844444444444445,-0.76,90.0,-0.0663406923413276,0.014118551511709685,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
696,2.5,1.0,0.3844444444444445,-0.76,105.0,-0.07222869992256159,0.014095212694346753,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
697,2.5,1.0,0.3844444444444445,-0.76,120.0,-0.07548182457685465,0.014083158695672686,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
698,2.5,1.0,0.3844444444444445,-0.76,135.0,-0.0773631371557712,0.014077632190161754,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
699,2.5,1.0,0.3844444444444445,-0.76,150.0,-0.07845021411776534,0.01407557753129678,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
700,2.5,1.0,0.3844444444444445,-0.76,165.0,-0.07901925221085546,0.014075050695690452,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
701,2.5,1.0,0.3844444444444445,-0.76,180.0,-0.07919668406248084,0.01407499274377373,-0.13421684503555295,0.026140465897396492,-0.2496179714798927,0.030051113920040385,-0.0846893079578876,0.014178289401117868
702,2.5,1.0,0.3844444444444445,-0.6799999999999999,0.0,6.35788631439209,0.014612480966121005,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
703,2.5,1.0,0.3844444444444445,-0.6799999999999999,15.0,1.5240081548690796,0.01605070002470675,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
704,2.5,1.0,0.3844444444444445,-0.6799999999999999,30.0,0.3355782181024551,0.016287839267853297,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
705,2.5,1.0,0.3844444444444445,-0.6799999999999999,45.0,0.0731040425598621,0.01624138817243828,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
706,2.5,1.0,0.3844444444444445,-0.6799999999999999,60.0,-0.010694000869989399,0.01617302598415353,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
707,2.5,1.0,0.3844444444444445,-0.6799999999999999,75.0,-0.0438864156603813,0.016121743806227943,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
708,2.5,1.0,0.3844444444444445,-0.6799999999999999,90.0,-0.05912482738494865,0.01608904312013956,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
709,2.5,1.0,0.3844444444444445,-0.6799999999999999,105.0,-0.0669191684573888,0.01607014289276043,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
710,2.5,1.0,0.3844444444444445,-0.6799999999999999,120.0,-0.0712247341871261,0.016060330579591463,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
711,2.5,1.0,0.3844444444444445,-0.6799999999999999,135.0,-0.0737116783857345,0.01605598945419489,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
712,2.5,1.0,0.3844444444444445,-0.6799999999999999,150.0,-0.0751464962959289,0.016054556461345498,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
713,2.5,1.0,0.3844444444444445,-0.6799999999999999,165.0,-0.0758965872228145,0.01605434045874693,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
714,2.5,1.0,0.3844444444444445,-0.6799999999999999,180.0,-0.07613029330968854,0.016054377337239318,-0.13332773372530934,0.024383706226121495,-0.2436931505799293,0.030605387124807173,-0.08326824381947515,0.016172488611835015
715,2.5,1.0,0.3844444444444445,-0.6,0.0,76.0670051574707,0.04658406872212095,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
716,2.5,1.0,0.3844444444444445,-0.6,15.0,2.456816554069519,0.016270200811751487,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
717,2.5,1.0,0.3844444444444445,-0.6,30.0,0.48013128340244293,0.01786434213640329,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
718,2.5,1.0,0.3844444444444445,-0.6,45.0,0.1261120662093162,0.01806697364733157,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
719,2.5,1.0,0.3844444444444445,-0.6,60.0,0.0154868140816688,0.018082294026765235,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
720,2.5,1.0,0.3844444444444445,-0.6,75.0,-0.028675602748989996,0.018065374701266155,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
721,2.5,1.0,0.3844444444444445,-0.6,90.0,-0.0491596702486276,0.01804824200734648,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
722,2.5,1.0,0.3844444444444445,-0.6,105.0,-0.059714660048484754,0.018036870260782604,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
723,2.5,1.0,0.3844444444444445,-0.6,120.0,-0.0655696168541908,0.018030864334869792,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
724,2.5,1.0,0.3844444444444445,-0.6,135.0,-0.068957757204771,0.018028509379709266,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
725,2.5,1.0,0.3844444444444445,-0.6,150.0,-0.07091343216598031,0.01802810635047043,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
726,2.5,1.0,0.3844444444444445,-0.6,165.0,-0.07193567603826515,0.018028388207519817,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
727,2.5,1.0,0.3844444444444445,-0.6,180.0,-0.0722541138529777,0.018028567331625986,-0.13243034109473226,0.022625466146792506,-0.2377477809786796,0.03116406467524335,-0.08184381574392315,0.01816597659448359
728,2.5,1.0,0.3844444444444445,-0.52,0.0,43.07283973693848,0.04160197405334017,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
729,2.5,1.0,0.3844444444444445,-0.52,15.0,2.973267912864685,0.01596438327895644,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
730,2.5,1.0,0.3844444444444445,-0.52,30.0,0.6376484930515289,0.019249940854623185,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
731,2.5,1.0,0.3844444444444445,-0.52,45.0,0.19554786384105677,0.019806806090573392,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
732,2.5,1.0,0.3844444444444445,-0.52,60.0,0.05226787179708475,0.019946101424901844,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
733,2.5,1.0,0.3844444444444445,-0.52,75.0,-0.00670087337493895,0.01998206322339376,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
734,2.5,1.0,0.3844444444444445,-0.52,90.0,-0.0346892308443784,0.01998976819413723,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
735,2.5,1.0,0.3844444444444445,-0.52,105.0,-0.049342118203639956,0.01999076654761132,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
736,2.5,1.0,0.3844444444444445,-0.52,120.0,-0.0575536079704761,0.019991161674316058,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
737,2.5,1.0,0.3844444444444445,-0.52,135.0,-0.062334407120943,0.01999218373539244,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
738,2.5,1.0,0.3844444444444445,-0.52,150.0,-0.06510313414037225,0.01999355087379101,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
739,2.5,1.0,0.3844444444444445,-0.52,165.0,-0.0665527023375034,0.019994680936166756,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
740,2.5,1.0,0.3844444444444445,-0.52,180.0,-0.0670045521110296,0.019995110307185926,-0.13152498751878733,0.020866030150637094,-0.23178280144929886,0.03172704120422762,-0.08041620999574656,0.020158647981942345
741,2.5,1.0,0.3844444444444445,-0.4399999999999999,0.0,6.187970399856567,0.009876186717860148,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
742,2.5,1.0,0.3844444444444445,-0.4399999999999999,15.0,2.4577102661132812,0.017248513459386362,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
743,2.5,1.0,0.3844444444444445,-0.4399999999999999,30.0,0.7644352912902832,0.020553837907004713,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
744,2.5,1.0,0.3844444444444445,-0.4399999999999999,45.0,0.2821410894393921,0.021448741941436526,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
745,2.5,1.0,0.3844444444444445,-0.4399999999999999,60.0,0.10444153472781176,0.021745197605506122,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
746,2.5,1.0,0.3844444444444445,-0.4399999999999999,75.0,0.0262267999351024,0.02185652850584758,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
747,2.5,1.0,0.3844444444444445,-0.4399999999999999,90.0,-0.012518085539341,0.021902326325110685,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
748,2.5,1.0,0.3844444444444445,-0.4399999999999999,105.0,-0.033390598371624905,0.02192333389491545,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
749,2.5,1.0,0.3844444444444445,-0.4399999999999999,120.0,-0.04531220160424705,0.021934513346482984,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
750,2.5,1.0,0.3844444444444445,-0.4399999999999999,135.0,-0.052338993176817845,0.021941409624570595,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
751,2.5,1.0,0.3844444444444445,-0.4399999999999999,150.0,-0.05643937736749645,0.021945927239895312,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
752,2.5,1.0,0.3844444444444445,-0.4399999999999999,165.0,-0.0585953369736671,0.02194859302806367,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
753,2.5,1.0,0.3844444444444445,-0.4399999999999999,180.0,-0.0592686384916305,0.021949488648594473,-0.13061200454831115,0.019105645850390075,-0.2257992774248123,0.03229420080792663,-0.0789857096970081,0.022150460627362565
754,2.5,1.0,0.3844444444444445,-0.36,0.0,2.491142749786377,0.017946802445514852,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
755,2.5,1.0,0.3844444444444445,-0.36,15.0,1.707086443901062,0.01984880542511448,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
756,2.5,1.0,0.3844444444444445,-0.36,30.0,0.817077249288559,0.02198729437170873,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
757,2.5,1.0,0.3844444444444445,-0.36,45.0,0.3807276636362076,0.02300659482952041,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
758,2.5,1.0,0.3844444444444445,-0.36,60.0,0.1779299974441528,0.023455817014373773,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
759,2.5,1.0,0.3844444444444445,-0.36,75.0,0.0771792232990264,0.02366278965069869,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
760,2.5,1.0,0.3844444444444445,-0.36,90.0,0.02343634516000745,0.02376405799095826,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
761,2.5,1.0,0.3844444444444445,-0.36,105.0,-0.0069670453667640495,0.023816952285839348,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
762,2.5,1.0,0.3844444444444445,-0.36,120.0,-0.0249173585325479,0.023846505129179622,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
763,2.5,1.0,0.3844444444444445,-0.36,135.0,-0.03573588654398915,0.023863940753572958,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
764,2.5,1.0,0.3844444444444445,-0.36,150.0,-0.042140722274780246,0.023874345756799142,-0.12969166785478584,0.017344429149885057,-0.2197981253266334,0.032865469729355376,-0.07755251973867415,0.02414139872567625
